CustomerID,frequency,monetary,recency,recency_group,frequency_group
14511,5,1314.81,11,Old,Medium
14512,2,275.28,187,Old,Low
14513,3,455.59,100,Old,Low
14514,3,1055.35,61,Old,Low
14515,6,2102.09,17,Old,Medium
14517,2,330.45,33,Old,Low
14518,1,174.37,64,Old,Low
14520,2,270.6,1,Old,Low
14522,4,974.54,24,Old,Low
14523,1,241.09,108,Old,Low
14524,9,1867.68,31,Old,Medium
14525,9,4332.2,19,Old,Medium
14527,55,8508.82,2,Old,High
14528,1,364.219999999999,37,Old,Low
14529,3,620.04,60,Old,Low
14530,6,2925.91,25,Old,Medium
14532,4,932.85,236,Old,Low
14533,7,1949.72,24,Old,Medium
14534,18,4447.05,2,Old,High
14535,3,2864.19,60,Old,Low
14536,1,171.8,259,Old,Low
14537,1,355.56,57,Old,Low
14538,2,388.25,64,Old,Low
14539,2,537.48,15,Old,Low
14540,3,996.26,9,Old,Low
14541,8,1461.65,58,Old,Medium
14542,1,103.25,185,Old,Low
14543,16,3630.33,28,Old,High
14544,2,2024.45,24,Old,Low
14546,5,2578.09,5,Old,Medium
14547,8,4007.54,3,Old,Medium
14548,2,652.8,150,Old,Low
14549,1,289.24,311,Old,Low
14550,2,765.62,10,Old,Low
14551,2,186.23,18,Old,Low
14552,1,165.07,151,Old,Low
14553,5,859.27,19,Old,Medium
14554,4,2381.04,10,Old,Low
14555,2,324.14,57,Old,Low
14557,1,788.38,85,Old,Low
14560,22,2237.77,7,Old,High
14561,3,1080.76,75,Old,Low
14562,18,5074.77,3,Old,High
14565,4,3099.12,95,Old,Low
14566,1,1432,110,Old,Low
14567,2,1530.36,56,Old,Low
14569,1,227.39,1,Old,Low
14570,2,218.06,280,Old,Low
14572,7,2832.84,3,Old,Medium
14573,9,1653.42,179,Old,Medium
14576,1,35.4,372,Old,Low
14577,4,859.71,12,Old,Low
14578,1,168.63,3,Old,Low
14581,1,138.6,16,Old,Low
14582,1,114.11,40,Old,Low
14583,5,1052.55,5,Old,Medium
14584,4,1042.26,169,Old,Low
14585,1,157.05,50,Old,Low
14586,1,237.36,276,Old,Low
14587,9,1601.14,18,Old,Medium
14589,1,39.75,371,Old,Low
14591,4,1447.14,15,Old,Low
14592,3,570.46,35,Old,Low
14593,3,617.99,21,Old,Low
14594,2,379.83,7,Old,Low
14595,6,1740.6,19,Old,Medium
14597,2,883.15,11,Old,Low
14598,1,221.97,44,Old,Low
14600,1,393.33,305,Old,Low
14601,1,213.96,10,Old,Low
14603,1,660,274,Old,Low
14606,93,12156.65,1,Old,High
14607,14,16569.5,15,Old,High
14608,4,1785.15,4,Old,Low
14609,4,601.56,72,Old,Low
14616,3,406.08,242,Old,Low
14618,3,553.44,9,Old,Low
14619,1,394.44,245,Old,Low
14620,2,412.78,205,Old,Low
14621,5,1788.36,1,Old,Medium
14622,1,320.58,184,Old,Low
14623,5,889.25,32,Old,Medium
14624,2,225.85,57,Old,Low
14625,2,899.63,196,Old,Low
14626,4,2791.27,23,Old,Low
14628,2,671.96,91,Old,Low
14629,2,959.01,4,Old,Low
14631,3,1006.98,50,Old,Low
14632,1,114.56,262,Old,Low
14633,1,344.9,266,Old,Low
14636,2,609.85,36,Old,Low
14638,1,443.6,50,Old,Low
14639,6,2984.49,52,Old,Medium
14640,6,2125.08,24,Old,Medium
14641,1,110.46,21,Old,Low
14642,1,96.12,58,Old,Low
14643,2,693.81,170,Old,Low
14644,2,830.76,67,Old,Low
14645,2,597.09,156,Old,Low
14646,73,280206.02,1,Old,High
14647,1,243.22,201,Old,Low
14649,4,1417.29,4,Old,Low
14651,2,654.6,67,Old,Low
14652,1,114.179999999999,77,Old,Low
14653,7,1947.55,1,Old,Medium
14655,4,1932.23,8,Old,Low
14656,2,291.05,169,Old,Low
14657,4,848.22,17,Old,Low
14658,2,247.15,5,Old,Low
14659,9,2529.93,8,Old,Medium
14660,2,285.74,86,Old,Low
14661,1,107.95,26,Old,Low
14662,4,771.17,28,Old,Low
14664,2,637.89,19,Old,Low
14665,5,1835.7,60,Old,Medium
14666,1,195.25,24,Old,Low
14667,25,9241.2,10,Old,High
14669,3,1269.99,241,Old,Low
14670,2,411.53,280,Old,Low
14672,2,765.55,234,Old,Low
14673,5,1736.4,3,Old,Medium
14675,1,604.75,16,Old,Low
14676,6,2548.24,31,Old,Medium
14680,16,28754.11,25,Old,High
14681,3,498.95,71,Old,Low
14682,2,52,187,Old,Low
14684,5,1236.28,25,Old,Medium
14687,1,628.38,106,Old,Low
14688,21,5630.87,7,Old,High
14689,1,112.8,208,Old,Low
14690,2,371.7,44,Old,Low
14691,5,2114.33,30,Old,Medium
14692,4,591.55,137,Old,Low
14693,1,172.9,264,Old,Low
14696,7,2078.95,4,Old,Medium
14697,2,188.609999999999,218,Old,Low
14698,5,1250.76,1,Old,Medium
14699,1,109.13,214,Old,Low
14700,3,2235.3,32,Old,Low
14701,9,2549.37,10,Old,Medium
14702,17,3292.14,1,Old,High
14703,1,318.17,14,Old,Low
14704,9,1546.91,11,Old,Medium
14705,1,179,198,Old,Low
14708,3,1126.37,2,Old,Low
14709,13,4921.04,15,Old,High
14710,4,606.13,14,Old,Low
14711,11,2868.8,10,Old,High
14712,3,917.07,29,Old,Low
14713,11,2666.36,9,Old,High
14714,1,160.19,24,Old,Low
14715,4,867.38,24,Old,Low
14716,2,329.68,43,Old,Low
14719,5,1602.13,1,Old,Medium
14720,3,663.81,5,Old,Low
14722,1,187.92,147,Old,Low
14723,6,1158.3,10,Old,Medium
14725,1,718.08,24,Old,Low
14727,1,268.58,274,Old,Low
14729,1,313.49,373,Old,Low
14730,8,2005.06,1,Old,Medium
14731,3,380.02,47,Old,Low
14732,8,2702.49,8,Old,Medium
14733,12,9585.91,16,Old,High
14735,32,6065.69,3,Old,High
14737,3,1164.55,3,Old,Low
14738,7,1314.45,42,Old,Medium
14739,7,3902.28,4,Old,Medium
14740,3,1448.21,197,Old,Low
14741,6,1400.34,11,Old,Medium
14744,7,1099.98,16,Old,Medium
14745,5,1220.26,112,Old,Medium
14747,1,328.2,249,Old,Low
14748,5,1415.75,29,Old,Medium
14752,1,389.64,43,Old,Low
14753,1,563.15,87,Old,Low
14754,2,638.05,44,Old,Low
14755,11,5010.28,9,Old,High
14756,1,738.96,15,Old,Low
14757,1,420.5,75,Old,Low
14758,4,1484.06,144,Old,Low
14759,3,1625.97,4,Old,Low
14760,1,89.2,297,Old,Low
14761,2,255.9,58,Old,Low
14762,1,300.52,263,Old,Low
14764,1,278.3,46,Old,Low
14765,3,254.11,29,Old,Low
14766,6,2473.37,8,Old,Medium
14768,2,192.6,17,Old,Low
14769,8,10674.75,2,Old,Medium
14770,2,876.42,232,Old,Low
14772,1,139.26,112,Old,Low
14775,3,1011.9,58,Old,Low
14776,11,2538.3,51,Old,High
14778,2,730.86,127,Old,Low
14779,3,386.15,280,Old,Low
14780,2,447.68,54,Old,Low
14782,1,200.1,319,Old,Low
14784,2,289.99,26,Old,Low
14785,2,77.4,10,Old,Low
14788,2,679.439999999999,7,Old,Low
14789,1,197.64,28,Old,Low
14790,4,745.06,16,Old,Low
14792,1,6.2,63,Old,Low
14793,1,228.99,21,Old,Low
14794,7,1319.91,2,Old,Medium
14795,1,131.45,166,Old,Low
14796,17,8022.49,1,Old,High
14798,3,173.74,52,Old,Low
14799,1,157.7,51,Old,Low
14800,12,4339.74,47,Old,High
14801,1,193.14,61,Old,Low
14803,3,845.55,162,Old,Low
14804,1,353.27,8,Old,Low
14805,4,554.65,15,Old,Low
14806,1,193.39,75,Old,Low
14808,8,2741.17,39,Old,Medium
14810,11,2087.88,40,Old,High
14813,2,155.43,369,Old,Low
14815,2,778.5,36,Old,Low
14816,1,271.85,197,Old,Low
14817,2,1110.34,200,Old,Low
14818,3,657.8,73,Old,Low
14819,2,272.07,64,Old,Low
14820,4,507.29,21,Old,Low
14821,1,48.8,366,Old,Low
14823,3,321.43,180,Old,Low
14824,4,1127.71,10,Old,Low
14825,12,2226.91,3,Old,High
14828,3,2139.76,196,Old,Low
14829,4,697.55,29,Old,Low
14830,1,197.13,53,Old,Low
14834,6,1720.3,17,Old,Medium
14836,3,102.449999999999,10,Old,Low
14837,4,1649.5,89,Old,Low
14840,1,62.85,267,Old,Low
14841,6,3295.76,53,Old,Medium
14842,4,2824.69,43,Old,Low
14844,4,3189.81,63,Old,Low
14847,1,309.4,148,Old,Low
14849,25,7930.54,21,Old,High
14850,1,325.75,311,Old,Low
14851,2,511.35,23,Old,Low
14852,6,2836.69,58,Old,Medium
14853,2,475.799999999999,24,Old,Low
14854,7,2759.83,78,Old,Medium
14855,2,645.65,119,Old,Low
14856,3,1311.37999999999,36,Old,Low
14857,2,1173.12,59,Old,Low
14859,4,1353.74,12,Old,Low
14860,1,170.32,19,Old,Low
14861,1,125.79,52,Old,Low
14862,2,841.199999999999,25,Old,Low
14863,1,266.76,29,Old,Low
14865,2,52.2,7,Old,Low
14866,12,14389.9,10,Old,High
14867,3,710.28,185,Old,Low
14868,8,2953.59,3,Old,Medium
14869,2,725.7,8,Old,Low
14870,1,327.25,261,Old,Low
14871,4,522.38,3,Old,Low
14873,1,519.68,210,Old,Low
14875,2,1465.32,107,Old,Low
14878,9,1485.54,12,Old,Medium
14880,3,706.19,77,Old,Low
14881,1,255.4,19,Old,Low
14882,2,589.7,26,Old,Low
14883,6,761.59,18,Old,Medium
14885,1,765.319999999999,131,Old,Low
14886,1,364.8,252,Old,Low
14887,1,1862,79,Old,Low
14888,1,369.2,207,Old,Low
14889,1,135.9,336,Old,Low
14890,1,125.65,253,Old,Low
14891,2,554.38,148,Old,Low
14893,2,1237.85,9,Old,Low
14894,1,655.75,85,Old,Low
14895,20,11138.71,7,Old,High
14896,2,468.77,204,Old,Low
14897,4,1366.38,7,Old,Low
14898,6,1303.52,23,Old,Medium
14901,9,1421.29,11,Old,Medium
14902,1,332.66,25,Old,Low
14903,5,2810.63,21,Old,Medium
14904,2,1025.44,2,Old,Low
14905,2,616.15,157,Old,Low
14907,7,3501.1,3,Old,Medium
14908,1,277.8,74,Old,Low
14910,4,434.35,2,Old,Low
14911,201,143825.06,1,Old,High
14912,2,867.85,16,Old,Low
14913,4,1227.43,35,Old,Low
14915,2,307.48,91,Old,Low
14916,4,1268.98,70,Old,Low
14918,2,1610.15,115,Old,Low
14920,2,977.77,212,Old,Low
14921,2,1316.07,30,Old,Low
14923,1,749.1,50,Old,Low
14924,1,310.05,245,Old,Low
14929,1,223.88,32,Old,Low
14930,3,2372.86,108,Old,Low
14931,5,1257.68,4,Old,Medium
14932,1,363.53,365,Old,Low
14934,2,1890.94,81,Old,Low
14935,1,1784.71,297,Old,Low
14936,8,8137.02,33,Old,Medium
14937,3,1621.88,56,Old,Low
14944,12,5900.25,29,Old,High
14946,1,100.9,14,Old,Low
14947,2,290.82,72,Old,Low
14948,6,1101.97,23,Old,Medium
14950,1,371.2,19,Old,Low
14951,1,311.69,79,Old,Low
14952,11,8099.49,59,Old,High
14953,1,289.82,25,Old,Low
14954,1,336.17,12,Old,Low
14957,1,58.49,253,Old,Low
14958,3,499.68,147,Old,Low
14959,4,695.42,64,Old,Low
14960,2,221.27,8,Old,Low
14961,9,7044.68,10,Old,Medium
14962,1,126.7,270,Old,Low
14963,5,1487.8,9,Old,Medium
14964,1,206.21,247,Old,Low
14965,2,599,96,Old,Low
14966,1,191.32,14,Old,Low
14967,1,463.8,49,Old,Low
14968,1,147.59,30,Old,Low
14970,4,1592.06,68,Old,Low
14971,3,1116.57,35,Old,Low
14972,1,114.77,128,Old,Low
14973,3,1314.45,107,Old,Low
14974,1,114.39,37,Old,Low
14975,1,279.94,57,Old,Low
14976,7,790.86,57,Old,Medium
14978,5,1931.42,72,Old,Medium
14981,1,102.12,246,Old,Low
14984,2,213.27,19,Old,Low
14985,2,296.75,198,Old,Low
14987,2,326.4,15,Old,Low
14988,1,334.54,211,Old,Low
14995,2,233.23,38,Old,Low
14997,3,546.199999999999,46,Old,Low
14998,2,429.87,170,Old,Low
15000,1,490.52,47,Old,Low
15002,4,1641.76,115,Old,Low
15004,1,1246.32,147,Old,Low
15005,28,6316.57,15,Old,High
15006,1,502.09,51,Old,Low
15007,1,156.91,159,Old,Low
15009,3,1261.78,12,Old,Low
15010,1,308.94,35,Old,Low
15012,2,423.04,53,Old,Low
15014,2,260.17,43,Old,Low
15016,1,170.04,172,Old,Low
15017,1,125.58,33,Old,Low
15018,3,496.21,38,Old,Low
15019,1,266,266,Old,Low
15021,9,1914.82,8,Old,Medium
15022,4,905.04,11,Old,Low
15023,11,6802.76,3,Old,High
15024,10,1661.33,9,Old,High
15025,1,377.01,33,Old,Low
15026,3,469,80,Old,Low
15027,4,1066.15,30,Old,Low
15028,4,627.13,8,Old,Low
15030,2,518.28,71,Old,Low
15031,4,668.14,4,Old,Low
15032,3,4959.1,256,Old,Low
15033,10,2586.67,4,Old,High
15034,8,4308.61,15,Old,Medium
15035,1,252.73,89,Old,Low
15036,3,465.55,72,Old,Low
15038,6,705.49,58,Old,Medium
15039,47,19914.44,9,Old,High
15041,1,180.35,170,Old,Low
15042,1,135.93,199,Old,Low
15043,1,537,31,Old,Low
15044,17,7700.23,19,Old,High
15045,2,735.66,151,Old,Low
15046,15,5213.76999999999,9,Old,High
15047,1,343.62,269,Old,Low
15048,4,384.05,65,Old,Low
15049,1,121.17,273,Old,Low
15050,3,1782.09,25,Old,Low
15051,3,1391.61,23,Old,Low
15052,1,215.78,319,Old,Low
15053,3,697.79,4,Old,Low
15054,2,302.1,12,Old,Low
15057,2,1489.5,275,Old,Low
15058,11,2124.99,25,Old,High
15059,9,1337.72,40,Old,Medium
15060,4,303.09,8,Old,Low
15061,48,54534.14,3,Old,High
15062,4,987.86,71,Old,Low
15063,1,370.799999999999,213,Old,Low
15065,4,3158.13,37,Old,Low
15066,1,893.59,53,Old,Low
15067,3,1744.76,78,Old,Low
15068,2,553.36,46,Old,Low
15069,1,1109.53,179,Old,Low
15070,1,106.2,372,Old,Low
15071,2,982.07,93,Old,Low
15073,3,1043.41,9,Old,Low
15074,1,748.87,105,Old,Low
15075,1,773.03,77,Old,Low
15076,1,880.85,172,Old,Low
15078,32,9743.11,7,Old,High
15079,4,895.61,212,Old,Low
15081,5,504.8,22,Old,Medium
15083,1,88.2,256,Old,Low
15087,1,306.94,281,Old,Low
15088,2,1160.07,21,Old,Low
15089,6,2420.84,10,Old,Medium
15090,1,381.32,308,Old,Low
15091,1,480.71,67,Old,Low
15092,2,457.81,215,Old,Low
15093,6,4597.02,18,Old,Medium
15095,4,1370.6,103,Old,Low
15096,1,219.39,42,Old,Low
15097,1,248.08,4,Old,Low
15098,3,39916.5,182,Old,Low
15099,1,410.48,84,Old,Low
15100,3,876,333,Old,Low
15101,2,317.53,8,Old,Low
15103,2,703.36,31,Old,Low
15104,2,1027.44,196,Old,Low
15105,7,2298.93,18,Old,Medium
15106,5,1422.52,17,Old,Medium
15107,6,319.5,311,Old,Medium
15108,4,1300.25,141,Old,Low
15109,1,484.95,245,Old,Low
15110,4,996.1,23,Old,Low
15111,3,1567.48,29,Old,Low
15113,3,3609.33,9,Old,Low
15114,10,2760.56,30,Old,High
15115,1,340.11,18,Old,Low
15116,4,1352.75,17,Old,Low
15117,5,1551.78,14,Old,Medium
15118,1,244.8,134,Old,Low
15119,1,266.4,245,Old,Low
15120,1,358.82,133,Old,Low
15121,2,457.72,50,Old,Low
15122,3,1633.78,114,Old,Low
15123,2,2199.31,7,Old,Low
15124,2,184.19,22,Old,Low
15125,15,11528.48,25,Old,High
15127,1,406.53,65,Old,Low
15128,4,1471,60,Old,Low
15129,11,3447.4,50,Old,High
15130,1,330.11,169,Old,Low
15132,5,977.93,18,Old,Medium
15133,3,982.42,127,Old,Low
15134,8,1387.99,14,Old,Medium
15135,1,139.05,239,Old,Low
15136,4,1286.7,2,Old,Low
15139,2,178.96,239,Old,Low
15140,7,2354.25,52,Old,Medium
15142,1,498.74,46,Old,Low
15143,1,259.45,225,Old,Low
15144,17,6580.44,8,Old,High
15145,4,1194.73,4,Old,Low
15146,2,1327.16,164,Old,Low
15147,1,623.5,240,Old,Low
15148,1,301.29,10,Old,Low
15149,1,520.8,133,Old,Low
15150,10,5314.47,17,Old,High
15152,13,4745.69,9,Old,High
15153,1,329.25,31,Old,Low
15154,1,296.42,75,Old,Low
15156,3,961.49,1,Old,Low
15157,3,1936.07,3,Old,Low
15158,1,401.4,45,Old,Low
15159,30,18641.01,1,Old,High
15160,1,158.16,357,Old,Low
15163,2,304.47,18,Old,Low
15164,3,843.05,68,Old,Low
15165,1,487.75,373,Old,Low
15167,1,163,320,Old,Low
15168,1,106.56,25,Old,Low
15171,1,1289.5,331,Old,Low
15172,5,1624.05,8,Old,Medium
15174,1,135.75,322,Old,Low
15175,1,224.14,71,Old,Low
15178,1,40.5,260,Old,Low
15179,5,2206.95,18,Old,Medium
15180,1,87.5,367,Old,Low
15181,3,689.479999999999,66,Old,Low
15182,2,622.85,154,Old,Low
15184,2,406.76,29,Old,Low
15185,1,310.62,70,Old,Low
15186,2,411.41,14,Old,Low
15187,16,4777.18,1,Old,High
15189,41,16225.39,1,Old,High
15192,3,1044.32,119,Old,Low
15193,1,499.32,60,Old,Low
15194,15,7616.53,3,Old,High
15195,1,3861,2,Old,Low
15197,3,1079.61,10,Old,Low
15198,2,193.64,92,Old,Low
15199,4,1268.7,59,Old,Low
15201,5,1236.54,87,Old,Medium
15203,6,1827.8,25,Old,Medium
15204,1,316.58,357,Old,Low
15205,2,653.24,85,Old,Low
15206,4,420.299999999999,10,Old,Low
15208,5,870.12,1,Old,Medium
15210,1,331.18,225,Old,Low
15211,2,894.41,60,Old,Low
15212,1,101.8,241,Old,Low
15213,2,328.35,318,Old,Low
15214,8,1661.44,1,Old,Medium
15215,3,734.94,46,Old,Low
15216,1,96.6,87,Old,Low
15218,11,5756.89,10,Old,High
15219,1,305.75,176,Old,Low
15220,6,1778.96,51,Old,Medium
15221,1,403.25,366,Old,Low
15222,1,585,318,Old,Low
15223,2,755.75,225,Old,Low
15224,2,322.08,358,Old,Low
15225,1,409.4,234,Old,Low
15226,1,154.41,310,Old,Low
15227,5,1219.4,36,Old,Medium
15228,4,3386.71,66,Old,Low
15230,2,429.6,239,Old,Low
15232,2,612.06,113,Old,Low
15234,1,197,276,Old,Low
15235,12,2247.51,217,Old,High
15236,1,321.05,298,Old,Low
15237,4,1412.32,1,Old,Low
15238,3,1071.99,29,Old,Low
15239,2,780.59,10,Old,Low
15240,5,1706.57,44,Old,Medium
15241,8,1756.44,66,Old,Medium
15243,1,316.68,74,Old,Low
15244,2,631.57,65,Old,Low
15245,3,2515.84,134,Old,Low
15246,2,514.15,238,Old,Low
15247,1,356,122,Old,Low
15249,13,6688.46,31,Old,High
15251,11,10484.99,9,Old,High
15252,2,740.78,36,Old,Low
15253,5,918.199999999999,16,Old,Medium
15254,1,300.36,127,Old,Low
15255,1,890.85,66,Old,Low
15256,1,98.45,148,Old,Low
15257,1,317.15,283,Old,Low
15258,2,623.16,168,Old,Low
15260,7,1810.77,100,Old,Medium
15261,1,254.82,135,Old,Low
15262,1,178.95,323,Old,Low
15263,1,156.51,106,Old,Low
15264,1,393.74,64,Old,Low
15265,2,1506.12,151,Old,Low
15266,1,119.3,338,Old,Low
15267,5,1717.36,22,Old,Medium
15269,1,408.8,23,Old,Low
15270,7,2379.49,15,Old,Medium
15271,15,2507.07,7,Old,High
15272,2,721.94,57,Old,Low
15274,2,716.57,4,Old,Low
15275,1,615.14,37,Old,Low
15276,1,135.31,66,Old,Low
15277,1,255.899999999999,46,Old,Low
15279,1,290.51,354,Old,Low
15280,1,113.12,172,Old,Low
15281,9,2332.15,58,Old,Medium
15286,1,240.55,49,Old,Low
15287,2,486.69,22,Old,Low
15288,5,2306.52,43,Old,Medium
15289,3,939.78,29,Old,Low
15290,18,7943.22,4,Old,High
15291,15,4668.3,25,Old,High
15292,1,180.94,201,Old,Low
15296,6,3672.86,50,Old,Medium
15297,3,641.94,10,Old,Low
15298,12,4799.9,2,Old,High
15299,7,4507.01,67,Old,Medium
15300,1,496.44,64,Old,Low
15301,12,5070.35,50,Old,High
15303,1,574.02,290,Old,Low
15304,8,694.4,60,Old,Medium
15306,3,1174.35,64,Old,Low
15307,1,205.3,95,Old,Low
15308,1,310.47,274,Old,Low
15311,91,60767.9,0,Old,High
15312,4,924.85,75,Old,Low
15313,1,52,110,Old,Low
15314,1,327.97,199,Old,Low
15315,2,570.5,64,Old,Low
15316,1,165,326,Old,Low
15318,1,312.62,3,Old,Low
15319,1,204.5,283,Old,Low
15320,1,267.13,44,Old,Low
15321,3,2748.31,70,Old,Low
15322,1,679.68,85,Old,Low
15325,1,162.29,103,Old,Low
15326,1,311.71,333,Old,Low
15327,1,208.75,52,Old,Low
15329,3,1049.7,39,Old,Low
15330,2,714.96,32,Old,Low
15332,4,1661.06,366,Old,Low
15333,1,1028.56,208,Old,Low
15334,3,351.67,156,Old,Low
15335,1,173.97,53,Old,Low
15339,2,574.07,66,Old,Low
15341,1,2020.52,80,Old,Low
15342,1,406.09,129,Old,Low
15343,1,364.5,87,Old,Low
15344,3,563.94,0,Old,Low
15345,1,393.54,45,Old,Low
15346,1,252.42,332,Old,Low
15347,1,201.6,366,Old,Low
15348,1,158.04,72,Old,Low
15349,2,473.81,158,Old,Low
15350,1,115.65,373,Old,Low
15351,7,1960.11,12,Old,Medium
15353,2,777.02,254,Old,Low
15355,2,277.05,29,Old,Low
15356,10,2766.5,31,Old,High
15358,22,8347.2,4,Old,High
15360,1,427.93,39,Old,Low
15361,1,418.92,361,Old,Low
15363,1,326,372,Old,Low
15364,2,913.19,95,Old,Low
15365,7,2314.32,25,Old,Medium
15366,2,602.51,75,Old,Low
15367,4,1877.59,57,Old,Low
15368,1,446.94,21,Old,Low
15370,7,2386.05,40,Old,Medium
15372,1,2007.39999999999,137,Old,Low
15373,12,2415.91,8,Old,High
15374,1,168,128,Old,Low
15376,3,1233.36,40,Old,Low
15379,7,3703.29,169,Old,Medium
15380,5,1690.26,8,Old,Medium
15381,2,596.85,213,Old,Low
15382,6,5955.71,14,Old,Medium
15384,2,642.41,169,Old,Low
15385,1,316.88,40,Old,Low
15386,1,394.14,186,Old,Low
15388,1,140.54,270,Old,Low
15389,1,500,172,Old,Low
15392,4,1535.53,4,Old,Low
15393,2,231.86,16,Old,Low
15394,4,2183.54,9,Old,Low
15395,1,107.45,325,Old,Low
15396,1,288.18,112,Old,Low
15397,1,94,289,Old,Low
15398,2,1345.53,16,Old,Low
15399,3,815.77,1,Old,Low
15400,5,716.2,92,Old,Medium
15402,2,626.77,148,Old,Low
15405,1,349.1,189,Old,Low
15406,2,510.71,31,Old,Low
15407,4,1056.44,33,Old,Low
15408,1,267.18,264,Old,Low
15410,8,3450.84,84,Old,Medium
15411,4,1358.88,26,Old,Low
15412,1,190.53,171,Old,Low
15414,3,774.9,9,Old,Low
15415,1,572.81,313,Old,Low
15416,4,3984.32,64,Old,Low
15417,1,508.8,85,Old,Low
15419,1,135.859999999999,24,Old,Low
15421,4,950.36,58,Old,Low
15422,2,97.7,323,Old,Low
15423,1,43.5,38,Old,Low
15424,2,383.34,254,Old,Low
15426,5,1447.39,19,Old,Medium
15427,3,1483.14,33,Old,Low
15428,1,93.78,15,Old,Low
15429,2,397.35,26,Old,Low
15432,1,171.19,23,Old,Low
15433,2,533.3,213,Old,Low
15434,5,1041.48,8,Old,Medium
15435,1,149.29,22,Old,Low
15436,3,1122.53,12,Old,Low
15437,1,200.16,262,Old,Low
15438,1,156.58,131,Old,Low
15440,3,383.68,54,Old,Low
15442,1,594,248,Old,Low
15443,7,3236.91,1,Old,Medium
15444,2,1418.26,9,Old,Low
15445,1,113.5,264,Old,Low
15447,1,155.17,330,Old,Low
15448,1,494.64,312,Old,Low
15449,3,974.52,26,Old,Low
15450,1,429.84,30,Old,Low
15452,3,538.73,29,Old,Low
15453,7,1388.37,1,Old,Medium
15454,1,179.1,362,Old,Low
15456,3,447.22,283,Old,Low
15457,1,237.07,262,Old,Low
15458,1,161.64,25,Old,Low
15460,1,216.76,354,Old,Low
15462,3,234.6,94,Old,Low
15463,1,126.14,29,Old,Low
15464,1,1048.85,338,Old,Low
15465,18,7354.62,19,Old,High
15466,1,334.53,85,Old,Low
15467,3,524.88,9,Old,Low
15468,2,467.51,51,Old,Low
15469,2,538.55,50,Old,Low
15471,1,469.48,2,Old,Low
15472,1,371.56,113,Old,Low
15473,7,1771.2,14,Old,Medium
15475,1,454.11,77,Old,Low
15478,2,1441.42,40,Old,Low
15480,1,905.5,116,Old,Low
15482,12,11054.96,15,Old,High
15483,4,233.81,161,Old,Low
15484,4,3594.31,1,Old,Low
15485,3,2575,30,Old,Low
15488,1,91.32,92,Old,Low
15489,3,1134.28,22,Old,Low
15491,6,3100.09,95,Old,Medium
15492,2,659.459999999999,28,Old,Low
15493,5,2001.8,32,Old,Medium
15494,2,1299.23,21,Old,Low
15497,2,1262.2,17,Old,Low
15498,27,13316.4,2,Old,High
15500,4,1131.56,8,Old,Low
15502,12,10384.93,15,Old,High
15503,1,147.09,362,Old,Low
15504,1,52.83,81,Old,Low
15505,5,3610.96,52,Old,Medium
15506,3,979.26,22,Old,Low
15507,1,492.36,171,Old,Low
15508,6,1000.27,189,Old,Medium
15510,1,250,330,Old,Low
15511,5,909.23,11,Old,Medium
15512,2,121,155,Old,Low
15513,19,14758.22,33,Old,High
15514,11,4139.46,12,Old,High
15516,3,62.43,44,Old,Low
15517,1,267.03,233,Old,Low
15518,8,1942.45,64,Old,Medium
15520,1,343.5,1,Old,Low
15521,8,3000.2,40,Old,Medium
15522,2,398.84,32,Old,Low
15523,1,412.01,84,Old,Low
15524,1,440,24,Old,Low
15525,3,825.92,2,Old,Low
15526,2,148.44,33,Old,Low
15527,8,2429.78,18,Old,Medium
15528,1,229.33,254,Old,Low
15529,11,3995.23,22,Old,High
15530,4,1502.35,21,Old,Low
15531,2,2007.44,8,Old,Low
15532,4,1580.93,25,Old,Low
15533,3,807.569999999999,19,Old,Low
15535,4,536.4,173,Old,Low
15537,1,110.92,163,Old,Low
15539,1,538.46,7,Old,Low
15540,1,213.3,11,Old,Low
15541,1,85.13,114,Old,Low
15543,1,127.86,288,Old,Low
15544,9,3546.71,9,Old,Medium
15545,2,292.72,54,Old,Low
15547,14,4954.84,7,Old,High
15549,3,1693.26,77,Old,Low
15550,4,575.63,4,Old,Low
15551,1,436.06,36,Old,Low
15552,1,90.12,217,Old,Low
15553,1,437.23,60,Old,Low
15554,1,217.2,277,Old,Low
15555,16,4805.17,12,Old,High
15556,1,279.77,24,Old,Low
15557,1,473.65,28,Old,Low
15561,4,800.59,11,Old,Low
15562,1,134.55,351,Old,Low
15563,4,1400.44,22,Old,Low
15565,2,173.16,50,Old,Low
15567,1,186.01,18,Old,Low
15568,3,758.29,2,Old,Low
15569,5,1375.71,103,Old,Medium
15570,12,4165.52,7,Old,High
15571,4,650.43,11,Old,Low
15572,7,2552.86,4,Old,Medium
15573,2,607.45,31,Old,Low
15574,4,702.25,177,Old,Low
15576,1,940.67,37,Old,Low
15577,3,258.88,151,Old,Low
15578,1,127.1,162,Old,Low
15579,2,348.6,68,Old,Low
15581,13,3679.97,120,Old,High
15582,3,682.91,24,Old,Low
15584,4,725.11,23,Old,Low
15585,1,455.3,176,Old,Low
15587,4,913.68,50,Old,Low
15589,3,478.53,255,Old,Low
15592,1,388.58,46,Old,Low
15593,1,199.8,70,Old,Low
15594,5,1771.78,15,Old,Medium
15596,5,1406.59,100,Old,Medium
15597,1,324.57,35,Old,Low
15598,1,240.68,53,Old,Low
15599,2,761.74,26,Old,Low
15601,14,6776.56,11,Old,High
